,class,family,name_vi,order,species,url
953,Cây gỗ nhỏ,Thầu dầu Euphorbiaceae,Me rừng,Thầu dầu Euphorbiales,Phyllanthus emblica,./chitiet.php?page=22&loai=2&ID=2554
954,Cây thuốc,Cà phê Rubiaceae,Mu rê bắc,Long đởm Gentianales,Mouretia tonkinensis,./chitiet.php?page=22&loai=2&ID=3140
955,Cây leo thân gỗ,Mua Melastomataceae,Mua ân đằng,Sim Myrtales,Diplectria barbata,./chitiet.php?page=22&loai=2&ID=3509
956,Cây leo thân gỗ,Mua Melastomataceae,Mua hòn bà,Sim Myrtales,Medinilla honbaensis,./chitiet.php?page=22&loai=2&ID=3635
957,Cây gỗ trung bình,Đào lộn hột Anacardiaceae,Muối,Cam Rutales,Rhus chinensis,./chitiet.php?page=22&loai=2&ID=2559
958,Cây gỗ lớn,Đậu Fabaceae,Muồng đen,Đậu Fabales,Cassia siamea,./chitiet.php?page=22&loai=2&ID=2569
959,Cây thuốc,Đậu Fabaceae,Muồng cốt khí,Đậu Fabales,Cassia occidentalis,./chitiet.php?page=22&loai=2&ID=2083
960,Cây gỗ trung bình,Đậu Fabaceae,Muồng hoa đào,Đậu Fabales,Cassia javanica,./chitiet.php?page=22&loai=2&ID=2476
961,Cây gỗ lớn,Đậu Fabaceae,Muồng ràng ràng,Đậu Fabales,Adenanthera microsperma,./chitiet.php?page=22&loai=2&ID=3142
962,Cây thuốc,Đậu Fabaceae,Muồng trâu,Đậu Fabales,Cassia alata,./chitiet.php?page=22&loai=2&ID=2084
963,Cây gỗ trung bình,Đậu Fabaceae,Muồng trắng,Đậu Fabales,Zenia insignis,./chitiet.php?page=22&loai=2&ID=3217
964,Cây gỗ nhỏ,Thị Ebenaceae,Mun,Thị Ebenales,Diospyros mun,./chitiet.php?page=22&loai=2&ID=3073
965,Cây gỗ trung bình,Nữ lang Valerianaceae,Nữ lang,Tục đoạn Dipsacales,Valeriana hardvickii,./chitiet.php?page=22&loai=2&ID=3210
966,Cây gỗ lớn,Bứa Clusiaceae,Nụ,Chè Theales,Garcinia tinctoria,./chitiet.php?page=22&loai=2&ID=3443
967,Cây gỗ trung bình,Dương đào Actinidiaceae,Nóng,Sổ Dilleniales,Saurauia tristyla,./chitiet.php?page=22&loai=2&ID=3430
968,Cây gỗ nhỏ,Dương đào Actinidiaceae,Nóng nê pan,Sổ Dilleniales,Saurauia napaulensiss,./chitiet.php?page=22&loai=2&ID=3639
969,Cây thuốc,Nắp ấm Nepenthaceae,Nắp ấm trung bộ,Nắp ấm Nepenthales,Nepenthes annamensis,./chitiet.php?page=22&loai=2&ID=3144
970,Cây gỗ trung bình,Củ nâu Dioscoreaceae,Nần đen,Củ nâu Dioscoreales,Dioscorea membranacea,./chitiet.php?page=22&loai=2&ID=3251
971,Cây gỗ trung bình,Củ nâu Dioscoreaceae,Nần nghệ,Củ nâu Dioscoreales,Dioscorea collettii,./chitiet.php?page=22&loai=2&ID=3250
972,Nấm,Nấm trắng Tricholomataceae,Nấm cà,Nấm mỡ Agaricales,Lepista sordida,./chitiet.php?page=22&loai=2&ID=3343
973,Nấm,Nấm nhiều lỗ Polyporaceae,Nấm có vòng,Nấm mỡ Agaricales,Pleurotus sajor - caju,./chitiet.php?page=22&loai=2&ID=3344
974,Nấm,Nấm cantarê Cantharellaceae,Nấm kèn,Nấm lỗ Aphyllophorales,Cantharellus cibarius,./chitiet.php?page=22&loai=2&ID=3342
975,Nấm,Nấn ly hồng Sarcoscyphaceae,Nấm ly hồng thô,Nấm ly Pezizales,Cookeina tricholoma,./chitiet.php?page=22&loai=2&ID=3893
976,Nấm,Nấm tán Amanitaceae,Nấm tán độc trắng,Nấm mỡ Agaricales,Amanita verna,./chitiet.php?page=22&loai=2&ID=3340
977,Nấm,Nấm thông Boletaceae,Nấm thông,Nấm mỡ Agaricales,Boletus edulis,./chitiet.php?page=22&loai=2&ID=3341
978,Nấm,Nấm tán Amanitaceae,Nấm xê da,Nấm mỡ Agaricales,Amanita caesarea,./chitiet.php?page=22&loai=2&ID=3339
979,Cây gỗ lớn,Đinh Bignoniaceae,Núc nác,Hoa mõm sói Scrophulariales,Oroxylum indicum,./chitiet.php?page=22&loai=2&ID=2474
980,Cây thuốc,Râu hùm Taccaceae,Nưa chân vịt,Râu hùm Taccales,Tacca palmata,./chitiet.php?page=22&loai=2&ID=3298
981,Cây thuốc,Ráy Araceae,Nưa chuông,Trạch tả Alismatales,Amorphophallus paeoniifolius,./chitiet.php?page=22&loai=2&ID=2236
982,Cây thuốc,Thầu dầu Euphorbiaceae,Nen,Thầu dầu Euphorbiales,Erismanthus sinensis,./chitiet.php?page=22&loai=2&ID=2529
983,Cây gỗ lớn,Trôm Sterculiaceae,Ngô đồng,Bông Malvales,Firmiana simplex,./chitiet.php?page=22&loai=2&ID=3627
984,Cây gỗ trung bình,Dâu tằm Moraceae,Ngái,Gai Urticales,Ficus hispida,./chitiet.php?page=22&loai=2&ID=3149
985,Cây gỗ trung bình,Du Ulmaceae,Ngát,Gai Urticales,Gironniera subaequalis,./chitiet.php?page=22&loai=2&ID=3591
986,Cây gỗ trung bình,Ngọc lan Magnoliaceae,Ngọc lan lông,Ngọc lan Magnoliales,Magnolia albosericea,./chitiet.php?page=22&loai=2&ID=3754
987,Cây gỗ lớn,Ngọc lan Magnoliaceae,Ngọc lan vàng,Ngọc lan Magnoliales,Michelia champaca,./chitiet.php?page=22&loai=2&ID=2607
988,Cây thuốc,Cỏ roi ngựa Verbenaceae,Ngọc nữ biển,Hoa môi Lamiales,Clerodendrum inerme,./chitiet.php?page=22&loai=2&ID=3939
989,Cây cảnh,Sơ ri Malpighiaceae,Ngọc nữ hường,Sơ ri Malpighiales,Hiptage corymbifera,./chitiet.php?page=22&loai=2&ID=3667
990,Cây thuốc,Cỏ roi ngựa Verbenaceae,Ngọc nữ thơm,Hoa môi Lamiales,Clerodendrum chinense,./chitiet.php?page=23&loai=2&ID=3851
991,Cây thuốc,Tóc tiên Convallariaceae,Ngọc trúc hoàng tinh,Măng tây Asparagales,Disporopsis aspera,./chitiet.php?page=23&loai=2&ID=3452
992,Cây thuốc,Ngũ gia bì Araliaceae,Ngũ gia bì gai,Hoa tán Apiales,Acanthopanax trifoliatus,./chitiet.php?page=23&loai=2&ID=3001
993,Cây thuốc,Ngũ gia bì Araliaceae,Ngũ gia bì hương,Hoa tán Apiales,Acanthopanax gracilistylus,./chitiet.php?page=23&loai=2&ID=3000
994,Cây thuốc,Ngũ vị tử Schisandraceae,Ngũ vị bắc,Hồi Illiciales,Schisandra chinensis,./chitiet.php?page=23&loai=2&ID=3818
995,Cây thuốc,Ngũ vị tử Schisandraceae,Ngũ vị hoa đỏ,Hồi Illiciales,Schisandra rubriflora,./chitiet.php?page=23&loai=2&ID=3816
996,Cây thuốc,Hoa chuông Campanulaceae,Ngân đằng,Hoa chuông Campanulales,Codonopsis celebica,./chitiet.php?page=23&loai=2&ID=3744
997,Cây gỗ trung bình,Chẹo thui Proteaceae,Ngân hoa,Chẹo thui Proteales,Grevillea robusta,./chitiet.php?page=23&loai=2&ID=2444
998,Nấm,Ngân nhĩ Tremellaceae,Ngân nhĩ,Ngân nhĩ Tremellales,Tremella fuciformis,./chitiet.php?page=23&loai=2&ID=3345
999,Cây cảnh,Xoan Meliaceae,Ngâu,Xúc tu hình tán Aspidochirotida,Aglaia duperreana,./chitiet.php?page=23&loai=2&ID=2335
1000,Cây gỗ nhỏ,Xoan Meliaceae,Ngâu tàu,Cam Rutales,Aglaia odorata,./chitiet.php?page=23&loai=2&ID=2165
1001,Cây ngập mặn,Tỏi độc Melanthiaceae,Ngót nghẻo,Hành Liliales,Gloriosa superba,./chitiet.php?page=23&loai=2&ID=2462
1002,Cây thuốc,Thủy tiên Amaryllidaceae,Ngải hùm,Thủy tiên Amaryllidales,Eurycles amboinensis,./chitiet.php?page=23&loai=2&ID=3256
1003,Cây thuốc,Râu hùm Taccaceae,Ngải rọm,Râu hùm Taccales,Tacca integrifolia,./chitiet.php?page=23&loai=2&ID=3296
1004,Cây thuốc,Hoa hồng Rosaceae,Ngấy lá hồng,Hoa hồng Rosales,Rubus rosaefolius,./chitiet.php?page=23&loai=2&ID=3636
1005,Cây gỗ nhỏ,Ngút Cordiaceae,Ngút lá hình tim,Vòi voi Boraginales,Cordia subcordata,./chitiet.php?page=23&loai=2&ID=3666
1006,Cây gỗ trung bình,Ngút Cordiaceae,Ngút nhớt,Vòi voi Boraginales,Cordia myxa,./chitiet.php?page=23&loai=2&ID=2517
1007,Cây gỗ nhỏ,Ngút Cordiaceae,Ngút to,Vòi voi Boraginales,Cordia grandis,./chitiet.php?page=23&loai=2&ID=2516
1008,Cây thuốc,Cúc Asteraceae,Ngưu bàng,Cúc Asterales,Archium lappar,./chitiet.php?page=23&loai=2&ID=2503
1009,Cây thuốc,Gừng Zingiberaceae,Nghệ sen,Gừng Zingiberales,Curcuma petiolata,./chitiet.php?page=23&loai=2&ID=2110
1010,Cây thuốc,Rau răm Polygonaceae,Nghể chân vịt,Rau răm Polygonales,Polygonum palmatum,./chitiet.php?page=23&loai=2&ID=3162
1011,Cây gỗ lớn,Đay Tiliaceae,Nghiến,Bông Malvales,Excentrodendron tonkinense,./chitiet.php?page=23&loai=2&ID=3038
1012,Cây gỗ nhỏ,Đay Tiliaceae,Nghiến giả hạt có lông,Bông Malvales,Hainania trichosperma,./chitiet.php?page=23&loai=2&ID=3098
1013,Cây thuốc,Cam Rutaceae,Nguyệt quới,Cam Rutales,Murraya paniculata,./chitiet.php?page=23&loai=2&ID=3948
1014,Cây thuốc,Nhài Oleaceae,Nhài,Nhài Oleales,Jasminum sambac,./chitiet.php?page=23&loai=2&ID=3909
1015,Cây gỗ trung bình,Cà phê Rubiaceae,Nhàu,Long đởm Gentianales,Morinda citrifolia,./chitiet.php?page=23&loai=2&ID=2485
1016,Cây gỗ nhỏ,Mua Melastomataceae,Nhị hùng trung bộ,Sim Myrtales,Otanthera annamica,./chitiet.php?page=23&loai=2&ID=3146
1017,Cây gỗ nhỏ,Na Annonaceae,Nhọc trái khớp lá mác,Na Annonales,Enicosanthellum petelotii,./chitiet.php?page=23&loai=2&ID=3081
1018,Cây gỗ lớn,Na Annonaceae,Nhọc trái khớp lá thuôn,Na Annonales,Enicosanthellum plagioneurum,./chitiet.php?page=23&loai=2&ID=3082
1019,Cây gỗ lớn,Thầu dầu Euphorbiaceae,Nhội,Thầu dầu Euphorbiales,Bischofia trifoliata,./chitiet.php?page=23&loai=2&ID=2509
1020,Cây gỗ nhỏ,Cà phê Rubiaceae,Nhĩ đài,Long đởm Gentianales,Xanthophytum attopevense,./chitiet.php?page=23&loai=2&ID=3148
1021,Cây leo thân gỗ,Nhót Elaeagnaceae,Nhót,Nhót Elaeagnales,Elaeagnus latifolia,./chitiet.php?page=23&loai=2&ID=2522
1022,Cây leo thân gỗ,Nhót Elaeagnaceae,Nhót dại,Nhót Elaeagnales,Elaeagnus conferta,./chitiet.php?page=23&loai=2&ID=3539
1023,Cây gỗ lớn,Gạo Bombacaceae,Pơ lang hoa đỏ,Bông Malvales,Bombax ceiba,./chitiet.php?page=23&loai=2&ID=3375
1024,Cây gỗ trung bình,Gạo Bombacaceae,Pơ lang hoa trắng,Bông Malvales,Bombax anceps,./chitiet.php?page=23&loai=2&ID=3376
1025,Cây gỗ lớn,Hoàng đàn Cupressaceae,Pơ mu,Hoàng đàn Cupressales,Fokienia hodginsii,./chitiet.php?page=23&loai=2&ID=3323
1026,Cây thuốc,Thầu dầu Euphorbiaceae,Phèn đen,Thầu dầu Euphorbiales,Phyllanthus reticulatus,./chitiet.php?page=23&loai=2&ID=3903
1027,Cây cảnh,Bông Malvaceae,Phù dung,Bông Malvales,Hibiscus mutabilis,./chitiet.php?page=23&loai=2&ID=3503
1028,Cây thuốc,Cam Rutaceae,Phật thủ,Cam Rutales,Citrus medica,./chitiet.php?page=23&loai=2&ID=3457
1029,Cây gỗ lớn,Bần Sonneratiaceae,Phay,Sim Myrtales,Duabanga grandiflora,./chitiet.php?page=23&loai=2&ID=2121
1030,Cây gỗ nhỏ,Vòi voi Boraginaceae,Phong ba,Vòi voi Boraginales,Argusia argentea,./chitiet.php?page=23&loai=2&ID=3021
1031,Cây gỗ nhỏ,Đào lộn hột Anacardiaceae,Pita cúc phương,Cam Rutales,Pistacia cucphuongensis,./chitiet.php?page=23&loai=2&ID=3159
1032,Cây thuốc,Bầu bi Cucurbitaceae,Qua lâu,Bầu bí Cucurbitales,Trichosanthes kirilowii,./chitiet.php?page=23&loai=2&ID=3743
1033,Cây gỗ nhỏ,Đinh Bignoniaceae,Quao,Hoa mõm sói Scrophulariales,Dolichandrone spathacea,./chitiet.php?page=23&loai=2&ID=3077
1034,Cây gỗ lớn,Đinh Bignoniaceae,Quao bình châu,Hoa mõm sói Scrophulariales,Stereospermum binhchauensis,./chitiet.php?page=23&loai=2&ID=3907
1035,Cây gỗ nhỏ,Đinh Bignoniaceae,Quao núi,Hoa mõm sói Scrophulariales,Stereospermum colais,./chitiet.php?page=24&loai=2&ID=3750
1036,Cây gỗ nhỏ,Na Annonaceae,Quần đầu hoa sớm,Na Annonales,Polyalthia praeflorens,./chitiet.php?page=24&loai=2&ID=3681
1037,Cây gỗ trung bình,Na Annonaceae,Quần đầu jenkinsii,Na Annonales,Polyalthia jenkinsii,./chitiet.php?page=24&loai=2&ID=2341
1038,Cây gỗ nhỏ,,Quả đầu ngỗng,Na Annonales,Anaxagorea luzonensis,./chitiet.php?page=24&loai=2&ID=3014
1039,Cây gỗ trung bình,Trúc đào Apocynaceae,Quản hoa yersin,Long đởm Gentianales,Chonemorpha yersinii,./chitiet.php?page=24&loai=2&ID=3646
1040,Cây thuốc,Quyển bá Selaginellaceae,Quyển bá trường sinh,Quyển bá Selaginellales,Selaginella tamariscina,./chitiet.php?page=24&loai=2&ID=3506
1041,Cây gỗ lớn,Nhựa ruồi Aquifoliaceae,Rụt,Dây gối Celastrales,Ilex godojam,./chitiet.php?page=24&loai=2&ID=2545
1042,Cây gỗ trung bình,Đinh Bignoniaceae,Rọc rạch lửa,Hoa mõm sói Scrophulariales,Radermachera ignea,./chitiet.php?page=24&loai=2&ID=2175
1043,Cây thuốc,Râu hùm Taccaceae,Râu hùm,Râu hùm Taccales,Tacca chantrieri,./chitiet.php?page=24&loai=2&ID=2223
1044,Cây thuốc,Hoa môi Laminaceae,Râu mèo,Hoa môi Lamiales,Orthosiphon spiralis,./chitiet.php?page=24&loai=2&ID=3439
1045,Cây gỗ nhỏ,Đước Rhizophoraceae,Răng cá,Sim Myrtales,Carallia diplopetala,./chitiet.php?page=24&loai=2&ID=3365
1046,Cây gỗ nhỏ,Trám Burseraceae,Rẫm bắc bộ,Cam Rutales,Bursera tonkinensis,./chitiet.php?page=24&loai=2&ID=3039
1047,Cây leo thân gỗ,Dây gắm Gnetaceae,Rau bép cây,Dây gắm Gnetales,Gnetum gnemon var. griffithii,./chitiet.php?page=24&loai=2&ID=2201
1048,Cây thuỷ sinh,Thài lài Commelinaceae,Rau mác thon,,Monochoria hastata,./chitiet.php?page=24&loai=2&ID=3560
1049,Cây gỗ trung bình,Thầu dầu Euphorbiaceae,Rau ngót bon,Thầu dầu Euphorbiales,Sauropus bonii,./chitiet.php?page=24&loai=2&ID=3177
1050,Cây thuốc,Rau răm Polygonaceae,Rau răm,Rau răm Polygonales,Polygonum odoratum,./chitiet.php?page=24&loai=2&ID=3496
1051,Cây gỗ nhỏ,Rau sắng Opilliaceae,Rau sắng,Đàn hương Santalales,Melientha suavis,./chitiet.php?page=24&loai=2&ID=3136
1052,Cây gỗ lớn,Bứa Clusiaceae,Rõi mật,Chè Theales,Garcinia ferrea,./chitiet.php?page=24&loai=2&ID=3301
1053,Cây gỗ lớn,Long não Lauraceae,Re hương,Long não Laurales,Cinnamomum parthenoxylon,./chitiet.php?page=24&loai=2&ID=3053
1054,Cây gỗ nhỏ,Long não Lauraceae,Re trắng quả to,Long não Laurales,Phoebe macrocarpa,./chitiet.php?page=24&loai=2&ID=3156
1055,Cây phụ sinh,Phong lan Orchidaceae,Red  Lan lọng bi doup,Phong lan Orchidales,Bulbophyllum bidoupense,./chitiet.php?page=24&loai=2&ID=3597
1056,Cây thuốc,Bách bộ Stemonaceae,Red - Bách bộ lá nhỏ,Củ nâu Dioscoreales,Stemona pierrei,./chitiet.php?page=24&loai=2&ID=3955
1057,Cây thuốc,Hành Liliaceae,Red - Bách hợp,Hành Liliales,Lilium brownii,./chitiet.php?page=24&loai=2&ID=3860
1058,Cây gỗ lớn,Bụt mọc Taxodiaceae,Red - Bách tán đài loan kín,Hoàng đàn Cupressales,Taiwania cryptomerioides,./chitiet.php?page=24&loai=2&ID=3917
1059,Cây thuốc,Bóng nước Balsaminaceae,Red - Bóng nước chevalieri,Bóng nước Balsaminales,Impatiens chevalieri,./chitiet.php?page=24&loai=2&ID=3649
1060,,,Red - Cùm rụm sông,,chua latin 3629,./chitiet.php?page=24&loai=2&ID=3629
1061,Cây thân rỗng,Cói Cyperaceae,Red - Có ngạn,Cói Cyperales,Scirpus kimsonensis,./chitiet.php?page=24&loai=2&ID=3894
1062,Cây thân rỗng,Cói Cyperaceae,Red - Cói túi điệp đơn,Cói Cyperales,Carex kucyniakii,./chitiet.php?page=24&loai=2&ID=3884
1063,Cây thân rỗng,Cói Cyperaceae,Red - Cói túi ba mùn,Cói Cyperales,Carex khoii,./chitiet.php?page=24&loai=2&ID=3876
1064,Cây leo thân gỗ,Dây gối Celastraceae,Red - Chóc móc mụt,Dây gối Celastrales,Salacia verrucosa,./chitiet.php?page=24&loai=2&ID=3858
1065,Cây phụ sinh,Cóc bùn Megophryidae,Red - chưa mô tả,Phong lan Orchidales,Coelogyne hirtella,./chitiet.php?page=24&loai=2&ID=2184
1066,Cây thuốc,Chim ó cá Pandionidae,Red - chưa mô tả,Hoa môi Lamiales,Clerodendrum villosa,./chitiet.php?page=24&loai=2&ID=2348
1067,Cây leo thân gỗ,,Red - chưa mô tả,Mao lương Ranunculales,Naravelia laurifolia,./chitiet.php?page=24&loai=2&ID=3924
1068,Cây thuốc,,Red - chưa mô tả,Long đởm Gentianales,Gardenia phelastrei,./chitiet.php?page=24&loai=2&ID=3616
1069,Cây hoại sinh,Cá thòi lòi Periophthalmidae,Red - chưa mô tả,Đỗ quyên Ericales,chua,./chitiet.php?page=24&loai=2&ID=2321
1070,Cây phụ sinh,,Red - chưa mô tả,Phong lan Orchidales,Sunipia sp.,./chitiet.php?page=24&loai=2&ID=3573
1071,Lan đất,Bào ngư Haliotidae,Red - chưa mô tả,Phong lan Orchidales,Calanthe sp,./chitiet.php?page=24&loai=2&ID=2283
1072,Cây phụ sinh,Bàn mai Pinnidae,Red - chưa mô tả,Phong lan Orchidales,Chưa có latin,./chitiet.php?page=24&loai=2&ID=2383
1073,Cây thuốc,Cá nâu Scatophagidae,Red - chưa mô tả,Hoa mõm sói Scrophulariales,Blepharis maderaspatensis,./chitiet.php?page=24&loai=2&ID=2352
1074,Cây thuốc,,Red - chưa mô tả,Mao lương Ranunculales,Stephania sp,./chitiet.php?page=24&loai=2&ID=3536
1075,,,Red - chưa mô tả,,Chua co latin 3521,./chitiet.php?page=24&loai=2&ID=3521
1076,,,Red - chưa mô tả,,Chua co latin 3483,./chitiet.php?page=24&loai=2&ID=3483
1077,,,Red - chưa mô tả,,Chua co latin 3479,./chitiet.php?page=24&loai=2&ID=3479
1078,,,Red - chưa mô tả,,Chua co latin 3474,./chitiet.php?page=24&loai=2&ID=3474
1079,Cây phụ sinh,Cú muỗi mỏ quặp Podargidae,Red - chưa mô tả,Phong lan Orchidales,No latin 1,./chitiet.php?page=24&loai=2&ID=2235
1080,Cây phụ sinh,Cú muỗi mỏ quặp Podargidae,Red - chưa mô tả,Phong lan Orchidales,No latin 1,./chitiet.php?page=25&loai=2&ID=2235
1081,,Nhạn Hirundinidae,Red - chưa mô tả,,no latin 9,./chitiet.php?page=25&loai=2&ID=2243
1082,Cây phụ sinh,Cá úc Ariidae,Red - chưa mô tả,Phong lan Orchidales,Bulbophyllum flabellum,./chitiet.php?page=25&loai=2&ID=2306
1083,Cây gỗ trung bình,,Red - chưa mô tả,Chè Theales,Camellia cattienensis,./chitiet.php?page=25&loai=2&ID=3067
1084,,Bu rin Burhinnidae,Red - chưa mô tả,,Chua latin 2,./chitiet.php?page=25&loai=2&ID=2232
1085,Cây phụ sinh,Chích chòe Turdidae,Red - chưa mô tả,Phong lan Orchidales,No latin 8,./chitiet.php?page=25&loai=2&ID=2253
1086,Cây thuốc,,Red - chưa mô tả,Gừng Zingiberales,Boesenbergia petiolata,./chitiet.php?page=25&loai=2&ID=3581
1087,Cây thuốc,,Red - chưa mô tả,Gừng Zingiberales,Zingiber collinsii,./chitiet.php?page=25&loai=2&ID=3577
1088,Cây phụ sinh,Ếch nhái Ranidae,Red - chưa mô tả,Phong lan Orchidales,Coelogyne pandurata,./chitiet.php?page=25&loai=2&ID=2186
1089,,,Red - chua 03,,Chua,./chitiet.php?page=25&loai=2&ID=3901
1090,Cây gỗ nhỏ,Na Annonaceae,Red - chua 03,Na Annonales,Dasymaschalom macrocalyx,./chitiet.php?page=25&loai=2&ID=3930
1091,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2054
1092,,,Red - Chua co ten,,Chua,./chitiet.php?page=25&loai=2&ID=3993
1093,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2016
1094,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2053
1095,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3970
1096,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2014
1097,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2052
1098,,,Red - Chua co ten,,Chua,./chitiet.php?page=25&loai=2&ID=3992
1099,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2013
1100,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2051
1101,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3969
1102,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2012
1103,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2050
1104,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3968
1105,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2011
1106,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2049
1107,,,Red - Chua co ten,,Chua,./chitiet.php?page=25&loai=2&ID=3990
1108,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2010
1109,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2048
1110,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3967
1111,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2009
1112,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2047
1113,,,Red - Chua co ten,,Chua,./chitiet.php?page=25&loai=2&ID=3989
1114,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2008
1115,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2046
1116,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3966
1117,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2007
1118,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2045
1119,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=3965
1120,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2006
1121,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2044
1122,,,Red - Chua co ten,,Chua,./chitiet.php?page=25&loai=2&ID=3988
1123,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2005
1124,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=25&loai=2&ID=2002
1125,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=3964
1126,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2004
1127,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2042
1128,,,Red - Chua co ten,,Chua,./chitiet.php?page=26&loai=2&ID=3987
1129,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2003
1130,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2037
1131,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=3962
1132,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2043
1133,,,Red - Chua co ten,,Chua co ten,./chitiet.php?page=26&loai=2&ID=2036
